Id,geometry,Prob_O,Prob_N,Prob_G,Prob_R,cls
DANANG_548,"POLYGON ((107.9653589806809 16.06660521016051, 107.9652219515124 16.07563281186356, 107.9745588630333 16.07576514118248, 107.9746954721834 16.06673746127105, 107.9653589806809 16.06660521016051))",,,,,Nopattern
DANANG_549,"POLYGON ((107.9746954721834 16.06673746127105, 107.9745588630333 16.07576514118248, 107.9838958616028 16.0758970641688, 107.9840320507162 16.06686930628904, 107.9746954721834 16.06673746127105))",3.920873859897256e-05,0.9999353885650635,1.6368662727472838e-06,2.3777671231073327e-05,Nopattern
DANANG_550,"POLYGON ((107.9840320507162 16.06686930628904, 107.9838958616028 16.0758970641688, 107.9932329469536 16.07602858080556, 107.9933687160119 16.06700074519754, 107.9840320507162 16.06686930628904))",3.920873859897256e-05,0.9999353885650635,1.6368662727472838e-06,2.3777671231073327e-05,Nopattern
DANANG_551,"POLYGON ((107.9933687160119 16.06700074519754, 107.9932329469536 16.07602858080556, 108.0025701188181 16.07615969107584, 108.002705467803 16.06713177797961, 107.9933687160119 16.06700074519754))",,,,,Nopattern
DANANG_552,"POLYGON ((108.002705467803 16.06713177797961, 108.0025701188181 16.07615969107584, 108.011907376929 16.07629039496275, 108.0120423058222 16.0672624046184, 108.002705467803 16.06713177797961))",,,,,Nopattern
DANANG_553,"POLYGON ((108.0120423058222 16.0672624046184, 108.011907376929 16.07629039496275, 108.0212447210186 16.07642069244949, 108.0213792298021 16.0673926250971, 108.0120423058222 16.0672624046184))",,,,,Nopattern
DANANG_554,"POLYGON ((108.0213792298021 16.0673926250971, 108.0212447210186 16.07642069244949, 108.0305821508197 16.07655058351926, 108.0307162394751 16.06752243939896, 108.0213792298021 16.0673926250971))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_555,"POLYGON ((108.0307162394751 16.06752243939896, 108.0305821508197 16.07655058351926, 108.0399196660645 16.07668006815538, 108.0400533345738 16.06765184750726, 108.0307162394751 16.06752243939896))",7.433526207023533e-06,0.9999876022338867,1.9004723128546175e-07,4.8181195779761765e-06,Nopattern
DANANG_556,"POLYGON ((108.0400533345738 16.06765184750726, 108.0399196660645 16.07668006815538, 108.0492572664857 16.07680914634116, 108.0493905148309 16.06778084940535, 108.0400533345738 16.06765184750726))",6.978260898904409e-06,0.9999879598617554,1.83397560249432e-07,4.844803697778843e-06,Nopattern
DANANG_557,"POLYGON ((108.0493905148309 16.06778084940535, 108.0492572664857 16.07680914634116, 108.0585949518156 16.07693781806, 108.0587277799787 16.06790944507663, 108.0493905148309 16.06778084940535))",0.00014399613428395241,0.9997826218605042,8.368353519472294e-06,6.503934127977118e-05,Nopattern
DANANG_558,"POLYGON ((108.0587277799787 16.06790944507663, 108.0585949518156 16.07693781806, 108.0679327217868 16.07706608329532, 108.0680651297499 16.06803763450456, 108.0587277799787 16.06790944507663))",0.0008554615778848529,0.9986220598220825,0.00013809477968607098,0.00038442519144155085,Nopattern
DANANG_559,"POLYGON ((108.0680651297499 16.06803763450456, 108.0679327217868 16.07706608329532, 108.0772705761317 16.07719394203064, 108.0774025638769 16.06816541767262, 108.0680651297499 16.06803763450456))",3.468534123385325e-05,0.9999449253082275,1.1738185321519268e-06,1.9203793272026815e-05,Nopattern
DANANG_560,"POLYGON ((108.0774025638769 16.06816541767262, 108.0772705761317 16.07719394203064, 108.0866085145826 16.07732139424948, 108.0867400820921 16.06829279456437, 108.0774025638769 16.06816541767262))",0.001857010298408568,0.9973194003105164,5.771611540694721e-05,0.000765873643103987,Nopattern
DANANG_561,"POLYGON ((108.0867400820921 16.06829279456437, 108.0866085145826 16.07732139424948, 108.0959465368721 16.07744843993544, 108.0960776841281 16.06841976516343, 108.0867400820921 16.06829279456437))",0.2240368276834488,0.5707560181617737,0.021968360990285873,0.18323887884616852,Nopattern
DANANG_562,"POLYGON ((108.0960776841281 16.06841976516343, 108.0959465368721 16.07744843993544, 108.1052846427324 16.07757507907218, 108.1054153697173 16.06854632945343, 108.0960776841281 16.06841976516343))",0.29586684703826904,0.336907297372818,0.20337513089179993,0.16385070979595184,Nopattern
DANANG_563,"POLYGON ((108.1054153697173 16.06854632945343, 108.1052846427324 16.07757507907218, 108.114622831896 16.07770131164338, 108.1147531385922 16.06867248741811, 108.1054153697173 16.06854632945343))",0.2287173718214035,0.6478649377822876,0.02296709455549717,0.10045067965984344,Nopattern
DANANG_564,"POLYGON ((108.1147531385922 16.06867248741811, 108.114622831896 16.07770131164338, 108.1239611040953 16.0778271376328, 108.1240909904852 16.06879823904121, 108.1147531385922 16.06867248741811))",0.4747062921524048,0.03860928863286972,0.10856711864471436,0.37811726331710815,Organic
DANANG_565,"POLYGON ((108.1240909904852 16.06879823904121, 108.1239611040953 16.0778271376328, 108.1332994590627 16.07795255702424, 108.1334289251286 16.06892358430656, 108.1240909904852 16.06879823904121))",0.3376684784889221,0.12666931748390198,0.036283139139413834,0.49937909841537476,Radial
DANANG_566,"POLYGON ((108.1334289251286 16.06892358430656, 108.1332994590627 16.07795255702424, 108.1426378965304 16.07807756980155, 108.142766942255 16.06904852319801, 108.1334289251286 16.06892358430656))",0.2304317057132721,0.35604971647262573,0.051446523517370224,0.3620719611644745,Radial
DANANG_567,"POLYGON ((108.142766942255 16.06904852319801, 108.1426378965304 16.07807756980155, 108.1519764162308 16.07820217594865, 108.1521050415966 16.06917305569949, 108.142766942255 16.06904852319801))",0.3090936839580536,0.017485670745372772,0.26084381341934204,0.4125768840312958,Radial
DANANG_568,"POLYGON ((108.1521050415966 16.06917305569949, 108.1519764162308 16.07820217594865, 108.1613150178962 16.0783263754495, 108.1614432228859 16.06929718179495, 108.1521050415966 16.06917305569949))",0.2536146640777588,0.0008286875090561807,0.050171881914138794,0.6953848004341125,Radial
DANANG_569,"POLYGON ((108.1614432228859 16.06929718179495, 108.1613150178962 16.0783263754495, 108.1706537012589 16.07845016828809, 108.1707814858552 16.06942090146843, 108.1614432228859 16.06929718179495))",0.2685996890068054,0.0010858974419534206,0.03631133213639259,0.6940030455589294,Radial
DANANG_570,"POLYGON ((108.1707814858552 16.06942090146843, 108.1706537012589 16.07845016828809, 108.1799924660513 16.07857355444851, 108.1801198302369 16.06954421470401, 108.1707814858552 16.06942090146843))",0.1587071567773819,0.016152651980519295,0.008488316088914871,0.8166517615318298,Radial
DANANG_571,"POLYGON ((108.1801198302369 16.06954421470401, 108.1799924660513 16.07857355444851, 108.1893313120056 16.07869653391485, 108.1894582557634 16.06966712148578, 108.1801198302369 16.06954421470401))",0.488119512796402,0.02549978904426098,0.1635642796754837,0.3228164315223694,Organic
DANANG_572,"POLYGON ((108.1894582557634 16.06966712148578, 108.1893313120056 16.07869653391485, 108.198670238854 16.0788191066713, 108.1987967621669 16.06978962179796, 108.1894582557634 16.06966712148578))",0.11646541208028793,0.0032343738712370396,0.8347409963607788,0.04555913433432579,Gridiron
DANANG_573,"POLYGON ((108.1987967621669 16.06978962179796, 108.198670238854 16.0788191066713, 108.2080092463289 16.07894127270206, 108.2081353491797 16.06991171562474, 108.1987967621669 16.06978962179796))",0.44632041454315186,0.1387784779071808,0.29043394327163696,0.12446723878383636,Organic
DANANG_574,"POLYGON ((108.2081353491797 16.06991171562474, 108.2080092463289 16.07894127270206, 108.2173483341625 16.07906303199142, 108.2174740165342 16.07003340295044, 108.2081353491797 16.06991171562474))",0.466793417930603,0.000787828816100955,0.2763341963291168,0.2560846209526062,Organic
DANANG_575,"POLYGON ((108.2174740165342 16.07003340295044, 108.2173483341625 16.07906303199142, 108.226687502087 16.07918438452368, 108.2268127639627 16.07015468375937, 108.2174740165342 16.07003340295044))",0.6337958574295044,0.007210877723991871,0.3043177127838135,0.05467553064227104,Organic
DANANG_576,"POLYGON ((108.2268127639627 16.07015468375937, 108.226687502087 16.07918438452368, 108.2360267498346 16.07930533028323, 108.2361515911973 16.07027555803592, 108.2268127639627 16.07015468375937))",0.5312159061431885,0.004723771940916777,0.06209787726402283,0.40196236968040466,Organic
DANANG_577,"POLYGON ((108.2361515911973 16.07027555803592, 108.2360267498346 16.07930533028323, 108.2453660771375 16.0794258692545, 108.2454904979705 16.07039602576452, 108.2361515911973 16.07027555803592))",0.19143030047416687,0.001704738475382328,0.5957992672920227,0.21106569468975067,Gridiron
DANANG_578,"POLYGON ((108.2454904979705 16.07039602576452, 108.2453660771375 16.0794258692545, 108.2547054837279 16.07954600142197, 108.2548294840144 16.07051608692968, 108.2454904979705 16.07039602576452))",0.30661213397979736,0.06948627531528473,0.5402706265449524,0.08363094925880432,Gridiron
DANANG_579,"POLYGON ((107.8158434239763 16.07346029558351, 107.8156995854739 16.08248660446055, 107.8250354878384 16.08262551480438, 107.8251789063578 16.07359912387261, 107.8158434239763 16.07346029558351))",,,,,Nopattern
DANANG_580,"POLYGON ((107.8251789063578 16.07359912387261, 107.8250354878384 16.08262551480438, 107.8343714815481 16.08276401885443, 107.8345144800651 16.0737375461078, 107.8251789063578 16.07359912387261))",,,,,Nopattern
DANANG_581,"POLYGON ((107.8345144800651 16.0737375461078, 107.8343714815481 16.08276401885443, 107.8437075663358 16.08290211659288, 107.843850144831 16.07387556227129, 107.8345144800651 16.0737375461078))",,,,,Nopattern
DANANG_582,"POLYGON ((107.843850144831 16.07387556227129, 107.8437075663358 16.08290211659288, 107.8530437419339 16.08303980800195, 107.8531859003884 16.07401317234531, 107.843850144831 16.07387556227129))",,,,,Nopattern
DANANG_583,"POLYGON ((107.8531859003884 16.07401317234531, 107.8530437419339 16.08303980800195, 107.8623800080755 16.08317709306393, 107.8625217464698 16.07415037631217, 107.8531859003884 16.07401317234531))",,,,,Nopattern
DANANG_584,"POLYGON ((107.8625217464698 16.07415037631217, 107.8623800080755 16.08317709306393, 107.8717163644929 16.08331397176116, 107.8718576828081 16.07428717415423, 107.8625217464698 16.07415037631217))",,,,,Nopattern
DANANG_585,"POLYGON ((107.8718576828081 16.07428717415423, 107.8717163644929 16.08331397176116, 107.8810528109191 16.08345044407603, 107.881193709136 16.07442356585385, 107.8718576828081 16.07428717415423))",,,,,Nopattern
DANANG_586,"POLYGON ((107.881193709136 16.07442356585385, 107.8810528109191 16.08345044407603, 107.8903893470866 16.08358650999098, 107.8905298251863 16.07455955139352, 107.881193709136 16.07442356585385))",,,,,Nopattern
DANANG_587,"POLYGON ((107.8905298251863 16.07455955139352, 107.8903893470866 16.08358650999098, 107.899725972728 16.0837221694885, 107.8998660306915 16.07469513075572, 107.8905298251863 16.07455955139352))",,,,,Nopattern
DANANG_588,"POLYGON ((107.8998660306915 16.07469513075572, 107.899725972728 16.0837221694885, 107.909062687576 16.08385742255115, 107.9092023253845 16.07483030392303, 107.8998660306915 16.07469513075572))",,,,,Nopattern
DANANG_589,"POLYGON ((107.9092023253845 16.07483030392303, 107.909062687576 16.08385742255115, 107.9183994913632 16.0839922691615, 107.9185387089978 16.07496507087804, 107.9092023253845 16.07483030392303))",,,,,Nopattern
DANANG_590,"POLYGON ((107.9185387089978 16.07496507087804, 107.9183994913632 16.0839922691615, 107.9277363838223 16.08412670930221, 107.9278751812641 16.07509943160341, 107.9185387089978 16.07496507087804))",,,,,Nopattern
DANANG_591,"POLYGON ((107.9278751812641 16.07509943160341, 107.9277363838223 16.08412670930221, 107.9370733646857 16.084260742956, 107.9372117419162 16.07523338608186, 107.9278751812641 16.07509943160341))",,,,,Nopattern
DANANG_592,"POLYGON ((107.9372117419162 16.07523338608186, 107.9370733646857 16.084260742956, 107.9464104336861 16.08439437010559, 107.9465483906865 16.07536693429615, 107.9372117419162 16.07523338608186))",,,,,Nopattern
DANANG_593,"POLYGON ((107.9465483906865 16.07536693429615, 107.9464104336861 16.08439437010559, 107.9557475905559 16.08452759073381, 107.9558851273077 16.07550007622909, 107.9465483906865 16.07536693429615))",,,,,Nopattern
DANANG_594,"POLYGON ((107.9558851273077 16.07550007622909, 107.9557475905559 16.08452759073381, 107.9650848350279 16.0846604048235, 107.9652219515124 16.07563281186356, 107.9558851273077 16.07550007622909))",,,,,Nopattern
DANANG_595,"POLYGON ((107.9652219515124 16.07563281186356, 107.9650848350279 16.0846604048235, 107.9744221668345 16.08479281235758, 107.9745588630333 16.07576514118248, 107.9652219515124 16.07563281186356))",,,,,Nopattern
DANANG_596,"POLYGON ((107.9745588630333 16.07576514118248, 107.9744221668345 16.08479281235758, 107.9837595857082 16.084924813319, 107.9838958616028 16.0758970641688, 107.9745588630333 16.07576514118248))",9.032681555254385e-05,0.9998601675033569,4.143253590882523e-06,4.531131708063185e-05,Nopattern
DANANG_597,"POLYGON ((107.9838958616028 16.0758970641688, 107.9837595857082 16.084924813319, 107.9930970913814 16.08505640769078, 107.9932329469536 16.07602858080556, 107.9838958616028 16.0758970641688))",9.032681555254385e-05,0.9998601675033569,4.143253590882523e-06,4.531131708063185e-05,Nopattern
DANANG_598,"POLYGON ((107.9932329469536 16.07602858080556, 107.9930970913814 16.08505640769078, 108.0024346835869 16.08518759545598, 108.0025701188181 16.07615969107584, 107.9932329469536 16.07602858080556))",,,,,Nopattern
DANANG_599,"POLYGON ((108.0025701188181 16.07615969107584, 108.0024346835869 16.08518759545598, 108.0117723620568 16.08531837659773, 108.011907376929 16.07629039496275, 108.0025701188181 16.07615969107584))",,,,,Nopattern
DANANG_600,"POLYGON ((108.011907376929 16.07629039496275, 108.0117723620568 16.08531837659773, 108.0211101265239 16.08544875109917, 108.0212447210186 16.07642069244949, 108.011907376929 16.07629039496275))",,,,,Nopattern
DANANG_601,"POLYGON ((108.0212447210186 16.07642069244949, 108.0211101265239 16.08544875109917, 108.0304479767204 16.08557871894354, 108.0305821508197 16.07655058351926, 108.0212447210186 16.07642069244949))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_602,"POLYGON ((108.0305821508197 16.07655058351926, 108.0304479767204 16.08557871894354, 108.0397859123789 16.08570828011412, 108.0399196660645 16.07668006815538, 108.0305821508197 16.07655058351926))",7.394483418465825e-06,0.9999877214431763,1.917869525414062e-07,4.6387535803660285e-06,Nopattern
DANANG_603,"POLYGON ((108.0399196660645 16.07668006815538, 108.0397859123789 16.08570828011412, 108.0491239332317 16.08583743459421, 108.0492572664857 16.07680914634116, 108.0399196660645 16.07668006815538))",0.00019169731240253896,0.9996827840805054,1.3076678442303091e-05,0.0001124316404457204,Nopattern
DANANG_604,"POLYGON ((108.0492572664857 16.07680914634116, 108.0491239332317 16.08583743459421, 108.0584620390113 16.0859661823672, 108.0585949518156 16.07693781806, 108.0492572664857 16.07680914634116))",0.002104901010170579,0.9960554838180542,0.0003917242574971169,0.0014478747034445405,Nopattern
DANANG_605,"POLYGON ((108.0585949518156 16.07693781806, 108.0584620390113 16.0859661823672, 108.0678002294501 16.08609452341652, 108.0679327217868 16.07706608329532, 108.0585949518156 16.07693781806))",0.0002836149069480598,0.9995759129524231,2.3208174752653576e-05,0.00011726314551196992,Nopattern
DANANG_606,"POLYGON ((108.0679327217868 16.07706608329532, 108.0678002294501 16.08609452341652, 108.0771385042804 16.08622245772566, 108.0772705761317 16.07719394203064, 108.0679327217868 16.07706608329532))",4.9118505557999015e-05,0.9999173879623413,4.009445547126234e-06,2.948806832137052e-05,Nopattern
DANANG_607,"POLYGON ((108.0772705761317 16.07719394203064, 108.0771385042804 16.08622245772566, 108.0864768632346 16.08634998527812, 108.0866085145826 16.07732139424948, 108.0772705761317 16.07719394203064))",0.252451092004776,0.20449420809745789,0.1035831943154335,0.43947145342826843,Radial
DANANG_608,"POLYGON ((108.0866085145826 16.07732139424948, 108.0864768632346 16.08634998527812, 108.0958153060451 16.08647710605752, 108.0959465368721 16.07744843993544, 108.0866085145826 16.07732139424948))",0.4932568371295929,0.09678959846496582,0.23435446619987488,0.17559918761253357,Organic
DANANG_609,"POLYGON ((108.0959465368721 16.07744843993544, 108.0958153060451 16.08647710605752, 108.1051538324442 16.08660382004748, 108.1052846427324 16.07757507907218, 108.0959465368721 16.07744843993544))",0.4446898102760315,0.22874896228313446,0.08552026003599167,0.24104095995426178,Organic
DANANG_610,"POLYGON ((108.1052846427324 16.07757507907218, 108.1051538324442 16.08660382004748, 108.1144924421642 16.08673012723168, 108.114622831896 16.07770131164338, 108.1052846427324 16.07757507907218))",0.320907324552536,0.46809548139572144,0.054962970316410065,0.15603424608707428,Nopattern
DANANG_611,"POLYGON ((108.114622831896 16.07770131164338, 108.1144924421642 16.08673012723168, 108.1238311349375 16.08685602759387, 108.1239611040953 16.0778271376328, 108.114622831896 16.07770131164338))",0.39589786529541016,0.008009864948689938,0.032671909779310226,0.5634203553199768,Radial
DANANG_612,"POLYGON ((108.1239611040953 16.0778271376328, 108.1238311349375 16.08685602759387, 108.1331699104964 16.08698152111785, 108.1332994590627 16.07795255702424, 108.1239611040953 16.0778271376328))",0.4448052942752838,0.0037747544702142477,0.16734381020069122,0.3840761184692383,Organic
DANANG_613,"POLYGON ((108.1332994590627 16.07795255702424, 108.1331699104964 16.08698152111785, 108.1425087685731 16.08710660778745, 108.1426378965304 16.07807756980155, 108.1332994590627 16.07795255702424))",0.40806034207344055,0.022157521918416023,0.3085613548755646,0.261220782995224,Organic
DANANG_614,"POLYGON ((108.1426378965304 16.07807756980155, 108.1425087685731 16.08710660778745, 108.1518477088999 16.08723128758657, 108.1519764162308 16.07820217594865, 108.1426378965304 16.07807756980155))",0.4464963972568512,0.027842869982123375,0.2967144250869751,0.22894629836082458,Organic
DANANG_615,"POLYGON ((108.1519764162308 16.07820217594865, 108.1518477088999 16.08723128758657, 108.1611867312091 16.08735556049917, 108.1613150178962 16.0783263754495, 108.1519764162308 16.07820217594865))",0.26749539375305176,0.047390662133693695,0.06643835455179214,0.6186756491661072,Radial
DANANG_616,"POLYGON ((108.1613150178962 16.0783263754495, 108.1611867312091 16.08735556049917, 108.170525835233 16.08747942650924, 108.1706537012589 16.07845016828809, 108.1613150178962 16.0783263754495))",0.48986831307411194,0.19672445952892303,0.06830383092164993,0.2451033890247345,Organic
DANANG_617,"POLYGON ((108.1706537012589 16.07845016828809, 108.170525835233 16.08747942650924, 108.1798650207037 16.08760288560083, 108.1799924660513 16.07857355444851, 108.1706537012589 16.07845016828809))",0.0771648958325386,0.8785450458526611,0.02233072556555271,0.02195938490331173,Nopattern
DANANG_618,"POLYGON ((108.2080092463289 16.07894127270206, 108.2078830631194 16.08797082120607, 108.2172225716998 16.08809265246533, 108.2173483341625 16.07906303199142, 108.2080092463289 16.07894127270206))",0.6751754879951477,0.024271652102470398,0.018000001087784767,0.2825528681278229,Organic
DANANG_619,"POLYGON ((108.2173483341625 16.07906303199142, 108.2172225716998 16.08809265246533, 108.2265621603881 16.08821407672717, 108.226687502087 16.07918438452368, 108.2173483341625 16.07906303199142))",0.5477001070976257,0.0031873600091785192,0.1075567677617073,0.34155574440956116,Organic
DANANG_620,"POLYGON ((108.226687502087 16.07918438452368, 108.2265621603881 16.08821407672717, 108.2359018289165 16.08833509397594, 108.2360267498346 16.07930533028323, 108.226687502087 16.07918438452368))",0.2293129712343216,0.020887883380055428,0.08434023708105087,0.6654589176177979,Radial
DANANG_621,"POLYGON ((108.2360267498346 16.07930533028323, 108.2359018289165 16.08833509397594, 108.245241577017 16.08845570419606, 108.2453660771375 16.0794258692545, 108.2360267498346 16.07930533028323))",0.5141722559928894,0.0009053133544512093,0.03746423497796059,0.4474582076072693,Organic
DANANG_622,"POLYGON ((108.2453660771375 16.0794258692545, 108.245241577017 16.08845570419606, 108.2545814044218 16.088575907372, 108.2547054837279 16.07954600142197, 108.2453660771375 16.0794258692545))",0.5148577094078064,0.020507480949163437,0.20550894737243652,0.25912585854530334,Organic
DANANG_623,"POLYGON ((107.8156995854739 16.08248660446055, 107.8155556553591 16.09151290447836, 107.8248919779739 16.09165189688407, 107.8250354878384 16.08262551480438, 107.8156995854739 16.08248660446055))",,,,,Nopattern
DANANG_624,"POLYGON ((107.8250354878384 16.08262551480438, 107.8248919779739 16.09165189688407, 107.8342283919533 16.09179048275608, 107.8343714815481 16.08276401885443, 107.8250354878384 16.08262551480438))",,,,,Nopattern
DANANG_625,"POLYGON ((107.8343714815481 16.08276401885443, 107.8342283919533 16.09179048275608, 107.8435648970298 16.09192866207656, 107.8437075663358 16.08290211659288, 107.8343714815481 16.08276401885443))",,,,,Nopattern
DANANG_626,"POLYGON ((107.8437075663358 16.08290211659288, 107.8435648970298 16.09192866207656, 107.8529014929362 16.09206643482774, 107.8530437419339 16.08303980800195, 107.8437075663358 16.08290211659288))",,,,,Nopattern
DANANG_627,"POLYGON ((107.8530437419339 16.08303980800195, 107.8529014929362 16.09206643482774, 107.8622381794051 16.09220380099189, 107.8623800080755 16.08317709306393, 107.8530437419339 16.08303980800195))",,,,,Nopattern
DANANG_628,"POLYGON ((107.8623800080755 16.08317709306393, 107.8622381794051 16.09220380099189, 107.8715749561691 16.09234076055133, 107.8717163644929 16.08331397176116, 107.8623800080755 16.08317709306393))",,,,,Nopattern
DANANG_629,"POLYGON ((107.8717163644929 16.08331397176116, 107.8715749561691 16.09234076055133, 107.8809118229608 16.09247731348844, 107.8810528109191 16.08345044407603, 107.8717163644929 16.08331397176116))",,,,,Nopattern
DANANG_630,"POLYGON ((107.8810528109191 16.08345044407603, 107.8809118229608 16.09247731348844, 107.8902487795129 16.09261345978566, 107.8903893470866 16.08358650999098, 107.8810528109191 16.08345044407603))",,,,,Nopattern
DANANG_631,"POLYGON ((107.8903893470866 16.08358650999098, 107.8902487795129 16.09261345978566, 107.8995858255579 16.09274919942545, 107.899725972728 16.0837221694885, 107.8903893470866 16.08358650999098))",,,,,Nopattern
DANANG_632,"POLYGON ((107.899725972728 16.0837221694885, 107.8995858255579 16.09274919942545, 107.9089229608283 16.09288453239037, 107.909062687576 16.08385742255115, 107.899725972728 16.0837221694885))",,,,,Nopattern
DANANG_633,"POLYGON ((107.909062687576 16.08385742255115, 107.9089229608283 16.09288453239037, 107.9182601850569 16.09301945866299, 107.9183994913632 16.0839922691615, 107.909062687576 16.08385742255115))",,,,,Nopattern
DANANG_634,"POLYGON ((107.9183994913632 16.0839922691615, 107.9182601850569 16.09301945866299, 107.927597497976 16.09315397822595, 107.9277363838223 16.08412670930221, 107.9183994913632 16.0839922691615))",,,,,Nopattern
DANANG_635,"POLYGON ((107.9277363838223 16.08412670930221, 107.927597497976 16.09315397822595, 107.9369348993182 16.09328809106194, 107.9370733646857 16.084260742956, 107.9277363838223 16.08412670930221))",,,,,Nopattern
DANANG_636,"POLYGON ((107.9370733646857 16.084260742956, 107.9369348993182 16.09328809106194, 107.9462723888161 16.09342179715369, 107.9464104336861 16.08439437010559, 107.9370733646857 16.084260742956))",,,,,Nopattern
DANANG_637,"POLYGON ((107.9464104336861 16.08439437010559, 107.9462723888161 16.09342179715369, 107.9556099662021 16.09355509648401, 107.9557475905559 16.08452759073381, 107.9464104336861 16.08439437010559))",,,,,Nopattern
DANANG_638,"POLYGON ((107.9557475905559 16.08452759073381, 107.9556099662021 16.09355509648401, 107.9649476312088 16.09368798903574, 107.9650848350279 16.0846604048235, 107.9557475905559 16.08452759073381))",,,,,Nopattern
DANANG_639,"POLYGON ((107.9650848350279 16.0846604048235, 107.9649476312088 16.09368798903574, 107.9742853835685 16.09382047479178, 107.9744221668345 16.08479281235758, 107.9650848350279 16.0846604048235))",,,,,Nopattern
DANANG_640,"POLYGON ((107.9744221668345 16.08479281235758, 107.9742853835685 16.09382047479178, 107.9836232230139 16.09395255373508, 107.9837595857082 16.084924813319, 107.9744221668345 16.08479281235758))",,,,,Nopattern
DANANG_641,"POLYGON ((107.9837595857082 16.084924813319, 107.9836232230139 16.09395255373508, 107.9929611492772 16.09408422584863, 107.9930970913814 16.08505640769078, 107.9837595857082 16.084924813319))",,,,,Nopattern
DANANG_642,"POLYGON ((107.9930970913814 16.08505640769078, 107.9929611492772 16.09408422584863, 108.002299162091 16.09421549111549, 108.0024346835869 16.08518759545598, 107.9930970913814 16.08505640769078))",,,,,Nopattern
DANANG_643,"POLYGON ((108.0024346835869 16.08518759545598, 108.002299162091 16.09421549111549, 108.0116372611877 16.09434634951877, 108.0117723620568 16.08531837659773, 108.0024346835869 16.08518759545598))",,,,,Nopattern
DANANG_644,"POLYGON ((108.0117723620568 16.08531837659773, 108.0116372611877 16.09434634951877, 108.0209754462996 16.09447680104162, 108.0211101265239 16.08544875109917, 108.0117723620568 16.08531837659773))",,,,,Nopattern
DANANG_645,"POLYGON ((108.0211101265239 16.08544875109917, 108.0209754462996 16.09447680104162, 108.0303137171592 16.09460684566726, 108.0304479767204 16.08557871894354, 108.0211101265239 16.08544875109917))",,,,,Nopattern
DANANG_646,"POLYGON ((108.0304479767204 16.08557871894354, 108.0303137171592 16.09460684566726, 108.0396520734989 16.09473648337893, 108.0397859123789 16.08570828011412, 108.0304479767204 16.08557871894354))",,,,,Nopattern
DANANG_647,"POLYGON ((108.0397859123789 16.08570828011412, 108.0396520734989 16.09473648337893, 108.048990515051 16.09486571415997, 108.0491239332317 16.08583743459421, 108.0397859123789 16.08570828011412))",0.00019169731240253896,0.9996827840805054,1.3076678442303091e-05,0.0001124316404457204,Nopattern
DANANG_648,"POLYGON ((108.0491239332317 16.08583743459421, 108.048990515051 16.09486571415997, 108.0583290415478 16.09499453799373, 108.0584620390113 16.0859661823672, 108.0491239332317 16.08583743459421))",0.002104901010170579,0.9960554838180542,0.0003917242574971169,0.0014478747034445405,Nopattern
DANANG_649,"POLYGON ((108.0584620390113 16.0859661823672, 108.0583290415478 16.09499453799373, 108.0676676527218 16.09512295486364, 108.0678002294501 16.08609452341652, 108.0584620390113 16.0859661823672))",0.00010122263483935967,0.9998461008071899,2.424916146992473e-06,5.021877586841583e-05,Nopattern
DANANG_650,"POLYGON ((108.0678002294501 16.08609452341652, 108.0676676527218 16.09512295486364, 108.0770063483052 16.09525096475315, 108.0771385042804 16.08622245772566, 108.0678002294501 16.08609452341652))",0.0001502498926129192,0.9997811913490295,5.174406851438107e-06,6.338912498904392e-05,Nopattern
DANANG_651,"POLYGON ((108.0771385042804 16.08622245772566, 108.0770063483052 16.09525096475315, 108.0863451280303 16.09537856764579, 108.0864768632346 16.08634998527812, 108.0771385042804 16.08622245772566))",0.03776920586824417,0.9503892660140991,0.0010007814271375537,0.010840709321200848,Nopattern
DANANG_652,"POLYGON ((108.0864768632346 16.08634998527812, 108.0863451280303 16.09537856764579, 108.0956839916295 16.09550576352514, 108.0958153060451 16.08647710605752, 108.0864768632346 16.08634998527812))",0.4590311646461487,0.3061279356479645,0.07399221509695053,0.1608486771583557,Organic
DANANG_653,"POLYGON ((108.0958153060451 16.08647710605752, 108.0956839916295 16.09550576352514, 108.105022938835 16.09563255237482, 108.1051538324442 16.08660382004748, 108.0958153060451 16.08647710605752))",0.3316965699195862,0.047121040523052216,0.3638911545276642,0.2572912573814392,Gridiron
DANANG_654,"POLYGON ((108.1051538324442 16.08660382004748, 108.105022938835 16.09563255237482, 108.1143619693791 16.09575893417852, 108.1144924421642 16.08673012723168, 108.1051538324442 16.08660382004748))",0.4873581826686859,0.04119540750980377,0.18330393731594086,0.28814250230789185,Organic
DANANG_655,"POLYGON ((108.1144924421642 16.08673012723168, 108.1143619693791 16.09575893417852, 108.1237010829941 16.09588490891995, 108.1238311349375 16.08685602759387, 108.1144924421642 16.08673012723168))",0.6139286756515503,0.027937201783061028,0.055895060300827026,0.3022390305995941,Organic
DANANG_656,"POLYGON ((108.1238311349375 16.08685602759387, 108.1237010829941 16.09588490891995, 108.1330402794122 16.0960104765829, 108.1331699104964 16.08698152111785, 108.1238311349375 16.08685602759387))",0.6530542373657227,0.03519035875797272,0.07353761047124863,0.23821784555912018,Organic
