ID,geometry,Prob_O,Prob_N,Prob_G,Prob_R,cls
DANANG_2305,"POLYGON ((173297.3226174336 11780184.27596655, 173297.3226174336 11780684.27596655, 173797.3226174336 11780684.27596655, 173797.3226174336 11780184.27596655, 173297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2306,"POLYGON ((173797.3226174336 11780184.27596655, 173797.3226174336 11780684.27596655, 174297.3226174336 11780684.27596655, 174297.3226174336 11780184.27596655, 173797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2307,"POLYGON ((174297.3226174336 11780184.27596655, 174297.3226174336 11780684.27596655, 174797.3226174336 11780684.27596655, 174797.3226174336 11780184.27596655, 174297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2308,"POLYGON ((174797.3226174336 11780184.27596655, 174797.3226174336 11780684.27596655, 175297.3226174336 11780684.27596655, 175297.3226174336 11780184.27596655, 174797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2309,"POLYGON ((175297.3226174336 11780184.27596655, 175297.3226174336 11780684.27596655, 175797.3226174336 11780684.27596655, 175797.3226174336 11780184.27596655, 175297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2310,"POLYGON ((175797.3226174336 11780184.27596655, 175797.3226174336 11780684.27596655, 176297.3226174336 11780684.27596655, 176297.3226174336 11780184.27596655, 175797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2311,"POLYGON ((176297.3226174336 11780184.27596655, 176297.3226174336 11780684.27596655, 176797.3226174336 11780684.27596655, 176797.3226174336 11780184.27596655, 176297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2312,"POLYGON ((176797.3226174336 11780184.27596655, 176797.3226174336 11780684.27596655, 177297.3226174336 11780684.27596655, 177297.3226174336 11780184.27596655, 176797.3226174336 11780184.27596655))",9.032681555254385e-05,0.9998601675033569,4.143253590882523e-06,4.531131708063185e-05,Nopattern
DANANG_2313,"POLYGON ((177297.3226174336 11780184.27596655, 177297.3226174336 11780684.27596655, 177797.3226174336 11780684.27596655, 177797.3226174336 11780184.27596655, 177297.3226174336 11780184.27596655))",9.032681555254385e-05,0.9998601675033569,4.143253590882523e-06,4.531131708063185e-05,Nopattern
DANANG_2314,"POLYGON ((177797.3226174336 11780184.27596655, 177797.3226174336 11780684.27596655, 178297.3226174336 11780684.27596655, 178297.3226174336 11780184.27596655, 177797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2315,"POLYGON ((178297.3226174336 11780184.27596655, 178297.3226174336 11780684.27596655, 178797.3226174336 11780684.27596655, 178797.3226174336 11780184.27596655, 178297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2316,"POLYGON ((178797.3226174336 11780184.27596655, 178797.3226174336 11780684.27596655, 179297.3226174336 11780684.27596655, 179297.3226174336 11780184.27596655, 178797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2317,"POLYGON ((179297.3226174336 11780184.27596655, 179297.3226174336 11780684.27596655, 179797.3226174336 11780684.27596655, 179797.3226174336 11780184.27596655, 179297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2318,"POLYGON ((179797.3226174336 11780184.27596655, 179797.3226174336 11780684.27596655, 180297.3226174336 11780684.27596655, 180297.3226174336 11780184.27596655, 179797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2319,"POLYGON ((180297.3226174336 11780184.27596655, 180297.3226174336 11780684.27596655, 180797.3226174336 11780684.27596655, 180797.3226174336 11780184.27596655, 180297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2320,"POLYGON ((180797.3226174336 11780184.27596655, 180797.3226174336 11780684.27596655, 181297.3226174336 11780684.27596655, 181297.3226174336 11780184.27596655, 180797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2321,"POLYGON ((181297.3226174336 11780184.27596655, 181297.3226174336 11780684.27596655, 181797.3226174336 11780684.27596655, 181797.3226174336 11780184.27596655, 181297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2322,"POLYGON ((181797.3226174336 11780184.27596655, 181797.3226174336 11780684.27596655, 182297.3226174336 11780684.27596655, 182297.3226174336 11780184.27596655, 181797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2323,"POLYGON ((182297.3226174336 11780184.27596655, 182297.3226174336 11780684.27596655, 182797.3226174336 11780684.27596655, 182797.3226174336 11780184.27596655, 182297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2324,"POLYGON ((182797.3226174336 11780184.27596655, 182797.3226174336 11780684.27596655, 183297.3226174336 11780684.27596655, 183297.3226174336 11780184.27596655, 182797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2325,"POLYGON ((183297.3226174336 11780184.27596655, 183297.3226174336 11780684.27596655, 183797.3226174336 11780684.27596655, 183797.3226174336 11780184.27596655, 183297.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2326,"POLYGON ((183797.3226174336 11780184.27596655, 183797.3226174336 11780684.27596655, 184297.3226174336 11780684.27596655, 184297.3226174336 11780184.27596655, 183797.3226174336 11780184.27596655))",0.00019169731240253896,0.9996827840805054,1.3076678442303091e-05,0.0001124316404457204,Nopattern
DANANG_2327,"POLYGON ((184297.3226174336 11780184.27596655, 184297.3226174336 11780684.27596655, 184797.3226174336 11780684.27596655, 184797.3226174336 11780184.27596655, 184297.3226174336 11780184.27596655))",0.00019169731240253896,0.9996827840805054,1.3076678442303091e-05,0.0001124316404457204,Nopattern
DANANG_2328,"POLYGON ((184797.3226174336 11780184.27596655, 184797.3226174336 11780684.27596655, 185297.3226174336 11780684.27596655, 185297.3226174336 11780184.27596655, 184797.3226174336 11780184.27596655))",,,,,Nopattern
DANANG_2329,"POLYGON ((185297.3226174336 11780184.27596655, 185297.3226174336 11780684.27596655, 185797.3226174336 11780684.27596655, 185797.3226174336 11780184.27596655, 185297.3226174336 11780184.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_2330,"POLYGON ((185797.3226174336 11780184.27596655, 185797.3226174336 11780684.27596655, 186297.3226174336 11780684.27596655, 186297.3226174336 11780184.27596655, 185797.3226174336 11780184.27596655))",5.211676761973649e-05,0.9999070167541504,3.2999400900735054e-06,3.7629732105415314e-05,Nopattern
DANANG_2331,"POLYGON ((186297.3226174336 11780184.27596655, 186297.3226174336 11780684.27596655, 186797.3226174336 11780684.27596655, 186797.3226174336 11780184.27596655, 186297.3226174336 11780184.27596655))",2.229147867183201e-05,0.9999613761901855,9.161103093902057e-07,1.542352038086392e-05,Nopattern
DANANG_2332,"POLYGON ((186797.3226174336 11780184.27596655, 186797.3226174336 11780684.27596655, 187297.3226174336 11780684.27596655, 187297.3226174336 11780184.27596655, 186797.3226174336 11780184.27596655))",8.216539754357655e-06,0.9999864101409912,2.1220130008714477e-07,5.178683295525843e-06,Nopattern
DANANG_2333,"POLYGON ((187297.3226174336 11780184.27596655, 187297.3226174336 11780684.27596655, 187797.3226174336 11780684.27596655, 187797.3226174336 11780184.27596655, 187297.3226174336 11780184.27596655))",1.730873918859288e-05,0.999970555305481,5.697806386706361e-07,1.1627898857113905e-05,Nopattern
DANANG_2334,"POLYGON ((187797.3226174336 11780184.27596655, 187797.3226174336 11780684.27596655, 188297.3226174336 11780684.27596655, 188297.3226174336 11780184.27596655, 187797.3226174336 11780184.27596655))",0.0006243024836294353,0.9990059733390808,9.524919732939452e-05,0.00027456332463771105,Nopattern
DANANG_2335,"POLYGON ((188297.3226174336 11780184.27596655, 188297.3226174336 11780684.27596655, 188797.3226174336 11780684.27596655, 188797.3226174336 11780184.27596655, 188297.3226174336 11780184.27596655))",0.0013768542557954788,0.9973406195640564,0.000305422319797799,0.0009770345641300082,Nopattern
DANANG_2336,"POLYGON ((188797.3226174336 11780184.27596655, 188797.3226174336 11780684.27596655, 189297.3226174336 11780684.27596655, 189297.3226174336 11780184.27596655, 188797.3226174336 11780184.27596655))",0.004249623976647854,0.9927511215209961,0.0011452704202383757,0.001853960333392024,Nopattern
DANANG_2337,"POLYGON ((189297.3226174336 11780184.27596655, 189297.3226174336 11780684.27596655, 189797.3226174336 11780684.27596655, 189797.3226174336 11780184.27596655, 189297.3226174336 11780184.27596655))",0.034768976271152496,0.9474250078201294,0.002930775983259082,0.014875350520014763,Nopattern
DANANG_2338,"POLYGON ((189797.3226174336 11780184.27596655, 189797.3226174336 11780684.27596655, 190297.3226174336 11780684.27596655, 190297.3226174336 11780184.27596655, 189797.3226174336 11780184.27596655))",0.45478126406669617,0.3277199864387512,0.006555851548910141,0.2109428346157074,Organic
DANANG_2339,"POLYGON ((190297.3226174336 11780184.27596655, 190297.3226174336 11780684.27596655, 190797.3226174336 11780684.27596655, 190797.3226174336 11780184.27596655, 190297.3226174336 11780184.27596655))",0.018232882022857666,0.9738637208938599,0.0012181513011455536,0.006685219239443541,Nopattern
DANANG_2340,"POLYGON ((190797.3226174336 11780184.27596655, 190797.3226174336 11780684.27596655, 191297.3226174336 11780684.27596655, 191297.3226174336 11780184.27596655, 190797.3226174336 11780184.27596655))",0.0012958151055499911,0.9978579878807068,0.00021246442338451743,0.0006337797385640442,Nopattern
DANANG_2341,"POLYGON ((191297.3226174336 11780184.27596655, 191297.3226174336 11780684.27596655, 191797.3226174336 11780684.27596655, 191797.3226174336 11780184.27596655, 191297.3226174336 11780184.27596655))",0.21650244295597076,0.6745717525482178,0.05765385180711746,0.051271919161081314,Nopattern
DANANG_2342,"POLYGON ((191797.3226174336 11780184.27596655, 191797.3226174336 11780684.27596655, 192297.3226174336 11780684.27596655, 192297.3226174336 11780184.27596655, 191797.3226174336 11780184.27596655))",0.48710721731185913,0.29591429233551025,0.07978342473506927,0.13719505071640015,Organic
DANANG_2343,"POLYGON ((192297.3226174336 11780184.27596655, 192297.3226174336 11780684.27596655, 192797.3226174336 11780684.27596655, 192797.3226174336 11780184.27596655, 192297.3226174336 11780184.27596655))",0.05989909917116165,0.8331568241119385,0.05812738463282585,0.04881662130355835,Nopattern
DANANG_2344,"POLYGON ((192797.3226174336 11780184.27596655, 192797.3226174336 11780684.27596655, 193297.3226174336 11780684.27596655, 193297.3226174336 11780184.27596655, 192797.3226174336 11780184.27596655))",0.06019506976008415,0.8485166430473328,0.04733151197433472,0.04395676031708717,Nopattern
DANANG_2345,"POLYGON ((193297.3226174336 11780184.27596655, 193297.3226174336 11780684.27596655, 193797.3226174336 11780684.27596655, 193797.3226174336 11780184.27596655, 193297.3226174336 11780184.27596655))",0.024865401908755302,0.9582246541976929,0.005632225424051285,0.011277731508016586,Nopattern
DANANG_2346,"POLYGON ((193797.3226174336 11780184.27596655, 193797.3226174336 11780684.27596655, 194297.3226174336 11780684.27596655, 194297.3226174336 11780184.27596655, 193797.3226174336 11780184.27596655))",0.018826643005013466,0.9672244191169739,0.005260175094008446,0.008688759058713913,Nopattern
DANANG_2347,"POLYGON ((194297.3226174336 11780184.27596655, 194297.3226174336 11780684.27596655, 194797.3226174336 11780684.27596655, 194797.3226174336 11780184.27596655, 194297.3226174336 11780184.27596655))",0.34655097126960754,0.3708500266075134,0.18847665190696716,0.09412237256765366,Nopattern
DANANG_2348,"POLYGON ((194797.3226174336 11780184.27596655, 194797.3226174336 11780684.27596655, 195297.3226174336 11780684.27596655, 195297.3226174336 11780184.27596655, 194797.3226174336 11780184.27596655))",0.351483017206192,0.2708190679550171,0.20889471471309662,0.16880321502685547,Organic
DANANG_2349,"POLYGON ((195297.3226174336 11780184.27596655, 195297.3226174336 11780684.27596655, 195797.3226174336 11780684.27596655, 195797.3226174336 11780184.27596655, 195297.3226174336 11780184.27596655))",0.2967650592327118,0.36477234959602356,0.2196790874004364,0.11878346651792526,Nopattern
DANANG_2350,"POLYGON ((195797.3226174336 11780184.27596655, 195797.3226174336 11780684.27596655, 196297.3226174336 11780684.27596655, 196297.3226174336 11780184.27596655, 195797.3226174336 11780184.27596655))",0.12015107274055481,0.7292253375053406,0.04928826540708542,0.10133535414934158,Nopattern
DANANG_2351,"POLYGON ((196297.3226174336 11780184.27596655, 196297.3226174336 11780684.27596655, 196797.3226174336 11780684.27596655, 196797.3226174336 11780184.27596655, 196297.3226174336 11780184.27596655))",0.03206820413470268,0.9538037776947021,0.006089467089623213,0.008038472384214401,Nopattern
DANANG_2352,"POLYGON ((201297.3226174336 11780184.27596655, 201297.3226174336 11780684.27596655, 201797.3226174336 11780684.27596655, 201797.3226174336 11780184.27596655, 201297.3226174336 11780184.27596655))",0.0028505304362624884,0.994831383228302,1.3497272448148578e-05,0.002304604509845376,Nopattern
DANANG_2353,"POLYGON ((201797.3226174336 11780184.27596655, 201797.3226174336 11780684.27596655, 202297.3226174336 11780684.27596655, 202297.3226174336 11780184.27596655, 201797.3226174336 11780184.27596655))",0.6960650682449341,0.12620440125465393,0.05492841824889183,0.12280209362506866,Organic
DANANG_2354,"POLYGON ((202297.3226174336 11780184.27596655, 202297.3226174336 11780684.27596655, 202797.3226174336 11780684.27596655, 202797.3226174336 11780184.27596655, 202297.3226174336 11780184.27596655))",0.48797520995140076,0.05435464158654213,0.05403159558773041,0.4036385715007782,Organic
DANANG_2355,"POLYGON ((202797.3226174336 11780184.27596655, 202797.3226174336 11780684.27596655, 203297.3226174336 11780684.27596655, 203297.3226174336 11780184.27596655, 202797.3226174336 11780184.27596655))",0.24682362377643585,0.6963250041007996,0.017418911680579185,0.039432477205991745,Nopattern
DANANG_2356,"POLYGON ((203297.3226174336 11780184.27596655, 203297.3226174336 11780684.27596655, 203797.3226174336 11780684.27596655, 203797.3226174336 11780184.27596655, 203297.3226174336 11780184.27596655))",0.07849128544330597,0.7829974293708801,0.08880186080932617,0.049709390848875046,Nopattern
DANANG_2357,"POLYGON ((203797.3226174336 11780184.27596655, 203797.3226174336 11780684.27596655, 204297.3226174336 11780684.27596655, 204297.3226174336 11780184.27596655, 203797.3226174336 11780184.27596655))",0.6827520728111267,0.018680280074477196,0.11570793390274048,0.1828596591949463,Organic
DANANG_2358,"POLYGON ((204297.3226174336 11780184.27596655, 204297.3226174336 11780684.27596655, 204797.3226174336 11780684.27596655, 204797.3226174336 11780184.27596655, 204297.3226174336 11780184.27596655))",0.6739382743835449,0.005091506522148848,0.05454716458916664,0.2664230167865753,Organic
DANANG_2359,"POLYGON ((204797.3226174336 11780184.27596655, 204797.3226174336 11780684.27596655, 205297.3226174336 11780684.27596655, 205297.3226174336 11780184.27596655, 204797.3226174336 11780184.27596655))",0.2537807524204254,0.025674104690551758,0.48430028557777405,0.2362448275089264,Gridiron
DANANG_2360,"POLYGON ((205297.3226174336 11780184.27596655, 205297.3226174336 11780684.27596655, 205797.3226174336 11780684.27596655, 205797.3226174336 11780184.27596655, 205297.3226174336 11780184.27596655))",0.5836015939712524,0.0390344075858593,0.2689906060695648,0.10837334394454956,Organic
DANANG_2361,"POLYGON ((159797.3226174336 11780684.27596655, 159797.3226174336 11781184.27596655, 160297.3226174336 11781184.27596655, 160297.3226174336 11780684.27596655, 159797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2362,"POLYGON ((160297.3226174336 11780684.27596655, 160297.3226174336 11781184.27596655, 160797.3226174336 11781184.27596655, 160797.3226174336 11780684.27596655, 160297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2363,"POLYGON ((160797.3226174336 11780684.27596655, 160797.3226174336 11781184.27596655, 161297.3226174336 11781184.27596655, 161297.3226174336 11780684.27596655, 160797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2364,"POLYGON ((161297.3226174336 11780684.27596655, 161297.3226174336 11781184.27596655, 161797.3226174336 11781184.27596655, 161797.3226174336 11780684.27596655, 161297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2365,"POLYGON ((161797.3226174336 11780684.27596655, 161797.3226174336 11781184.27596655, 162297.3226174336 11781184.27596655, 162297.3226174336 11780684.27596655, 161797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2366,"POLYGON ((162297.3226174336 11780684.27596655, 162297.3226174336 11781184.27596655, 162797.3226174336 11781184.27596655, 162797.3226174336 11780684.27596655, 162297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2367,"POLYGON ((162797.3226174336 11780684.27596655, 162797.3226174336 11781184.27596655, 163297.3226174336 11781184.27596655, 163297.3226174336 11780684.27596655, 162797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2368,"POLYGON ((163297.3226174336 11780684.27596655, 163297.3226174336 11781184.27596655, 163797.3226174336 11781184.27596655, 163797.3226174336 11780684.27596655, 163297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2369,"POLYGON ((163797.3226174336 11780684.27596655, 163797.3226174336 11781184.27596655, 164297.3226174336 11781184.27596655, 164297.3226174336 11780684.27596655, 163797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2370,"POLYGON ((164297.3226174336 11780684.27596655, 164297.3226174336 11781184.27596655, 164797.3226174336 11781184.27596655, 164797.3226174336 11780684.27596655, 164297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2371,"POLYGON ((164797.3226174336 11780684.27596655, 164797.3226174336 11781184.27596655, 165297.3226174336 11781184.27596655, 165297.3226174336 11780684.27596655, 164797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2372,"POLYGON ((165297.3226174336 11780684.27596655, 165297.3226174336 11781184.27596655, 165797.3226174336 11781184.27596655, 165797.3226174336 11780684.27596655, 165297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2373,"POLYGON ((165797.3226174336 11780684.27596655, 165797.3226174336 11781184.27596655, 166297.3226174336 11781184.27596655, 166297.3226174336 11780684.27596655, 165797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2374,"POLYGON ((166297.3226174336 11780684.27596655, 166297.3226174336 11781184.27596655, 166797.3226174336 11781184.27596655, 166797.3226174336 11780684.27596655, 166297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2375,"POLYGON ((166797.3226174336 11780684.27596655, 166797.3226174336 11781184.27596655, 167297.3226174336 11781184.27596655, 167297.3226174336 11780684.27596655, 166797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2376,"POLYGON ((167297.3226174336 11780684.27596655, 167297.3226174336 11781184.27596655, 167797.3226174336 11781184.27596655, 167797.3226174336 11780684.27596655, 167297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2377,"POLYGON ((167797.3226174336 11780684.27596655, 167797.3226174336 11781184.27596655, 168297.3226174336 11781184.27596655, 168297.3226174336 11780684.27596655, 167797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2378,"POLYGON ((168297.3226174336 11780684.27596655, 168297.3226174336 11781184.27596655, 168797.3226174336 11781184.27596655, 168797.3226174336 11780684.27596655, 168297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2379,"POLYGON ((168797.3226174336 11780684.27596655, 168797.3226174336 11781184.27596655, 169297.3226174336 11781184.27596655, 169297.3226174336 11780684.27596655, 168797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2380,"POLYGON ((169297.3226174336 11780684.27596655, 169297.3226174336 11781184.27596655, 169797.3226174336 11781184.27596655, 169797.3226174336 11780684.27596655, 169297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2381,"POLYGON ((169797.3226174336 11780684.27596655, 169797.3226174336 11781184.27596655, 170297.3226174336 11781184.27596655, 170297.3226174336 11780684.27596655, 169797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2382,"POLYGON ((170297.3226174336 11780684.27596655, 170297.3226174336 11781184.27596655, 170797.3226174336 11781184.27596655, 170797.3226174336 11780684.27596655, 170297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2383,"POLYGON ((170797.3226174336 11780684.27596655, 170797.3226174336 11781184.27596655, 171297.3226174336 11781184.27596655, 171297.3226174336 11780684.27596655, 170797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2384,"POLYGON ((171297.3226174336 11780684.27596655, 171297.3226174336 11781184.27596655, 171797.3226174336 11781184.27596655, 171797.3226174336 11780684.27596655, 171297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2385,"POLYGON ((171797.3226174336 11780684.27596655, 171797.3226174336 11781184.27596655, 172297.3226174336 11781184.27596655, 172297.3226174336 11780684.27596655, 171797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2386,"POLYGON ((172297.3226174336 11780684.27596655, 172297.3226174336 11781184.27596655, 172797.3226174336 11781184.27596655, 172797.3226174336 11780684.27596655, 172297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2387,"POLYGON ((172797.3226174336 11780684.27596655, 172797.3226174336 11781184.27596655, 173297.3226174336 11781184.27596655, 173297.3226174336 11780684.27596655, 172797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2388,"POLYGON ((173297.3226174336 11780684.27596655, 173297.3226174336 11781184.27596655, 173797.3226174336 11781184.27596655, 173797.3226174336 11780684.27596655, 173297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2389,"POLYGON ((173797.3226174336 11780684.27596655, 173797.3226174336 11781184.27596655, 174297.3226174336 11781184.27596655, 174297.3226174336 11780684.27596655, 173797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2390,"POLYGON ((174297.3226174336 11780684.27596655, 174297.3226174336 11781184.27596655, 174797.3226174336 11781184.27596655, 174797.3226174336 11780684.27596655, 174297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2391,"POLYGON ((174797.3226174336 11780684.27596655, 174797.3226174336 11781184.27596655, 175297.3226174336 11781184.27596655, 175297.3226174336 11780684.27596655, 174797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2392,"POLYGON ((175297.3226174336 11780684.27596655, 175297.3226174336 11781184.27596655, 175797.3226174336 11781184.27596655, 175797.3226174336 11780684.27596655, 175297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2393,"POLYGON ((175797.3226174336 11780684.27596655, 175797.3226174336 11781184.27596655, 176297.3226174336 11781184.27596655, 176297.3226174336 11780684.27596655, 175797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2394,"POLYGON ((176297.3226174336 11780684.27596655, 176297.3226174336 11781184.27596655, 176797.3226174336 11781184.27596655, 176797.3226174336 11780684.27596655, 176297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2395,"POLYGON ((176797.3226174336 11780684.27596655, 176797.3226174336 11781184.27596655, 177297.3226174336 11781184.27596655, 177297.3226174336 11780684.27596655, 176797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2396,"POLYGON ((177297.3226174336 11780684.27596655, 177297.3226174336 11781184.27596655, 177797.3226174336 11781184.27596655, 177797.3226174336 11780684.27596655, 177297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2397,"POLYGON ((177797.3226174336 11780684.27596655, 177797.3226174336 11781184.27596655, 178297.3226174336 11781184.27596655, 178297.3226174336 11780684.27596655, 177797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2398,"POLYGON ((178297.3226174336 11780684.27596655, 178297.3226174336 11781184.27596655, 178797.3226174336 11781184.27596655, 178797.3226174336 11780684.27596655, 178297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2399,"POLYGON ((178797.3226174336 11780684.27596655, 178797.3226174336 11781184.27596655, 179297.3226174336 11781184.27596655, 179297.3226174336 11780684.27596655, 178797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2400,"POLYGON ((179297.3226174336 11780684.27596655, 179297.3226174336 11781184.27596655, 179797.3226174336 11781184.27596655, 179797.3226174336 11780684.27596655, 179297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2401,"POLYGON ((179797.3226174336 11780684.27596655, 179797.3226174336 11781184.27596655, 180297.3226174336 11781184.27596655, 180297.3226174336 11780684.27596655, 179797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2402,"POLYGON ((180297.3226174336 11780684.27596655, 180297.3226174336 11781184.27596655, 180797.3226174336 11781184.27596655, 180797.3226174336 11780684.27596655, 180297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2403,"POLYGON ((180797.3226174336 11780684.27596655, 180797.3226174336 11781184.27596655, 181297.3226174336 11781184.27596655, 181297.3226174336 11780684.27596655, 180797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2404,"POLYGON ((181297.3226174336 11780684.27596655, 181297.3226174336 11781184.27596655, 181797.3226174336 11781184.27596655, 181797.3226174336 11780684.27596655, 181297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2405,"POLYGON ((181797.3226174336 11780684.27596655, 181797.3226174336 11781184.27596655, 182297.3226174336 11781184.27596655, 182297.3226174336 11780684.27596655, 181797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2406,"POLYGON ((182297.3226174336 11780684.27596655, 182297.3226174336 11781184.27596655, 182797.3226174336 11781184.27596655, 182797.3226174336 11780684.27596655, 182297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2407,"POLYGON ((182797.3226174336 11780684.27596655, 182797.3226174336 11781184.27596655, 183297.3226174336 11781184.27596655, 183297.3226174336 11780684.27596655, 182797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2408,"POLYGON ((183297.3226174336 11780684.27596655, 183297.3226174336 11781184.27596655, 183797.3226174336 11781184.27596655, 183797.3226174336 11780684.27596655, 183297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2409,"POLYGON ((183797.3226174336 11780684.27596655, 183797.3226174336 11781184.27596655, 184297.3226174336 11781184.27596655, 184297.3226174336 11780684.27596655, 183797.3226174336 11780684.27596655))",0.00019169731240253896,0.9996827840805054,1.3076678442303091e-05,0.0001124316404457204,Nopattern
DANANG_2410,"POLYGON ((184297.3226174336 11780684.27596655, 184297.3226174336 11781184.27596655, 184797.3226174336 11781184.27596655, 184797.3226174336 11780684.27596655, 184297.3226174336 11780684.27596655))",0.00019169731240253896,0.9996827840805054,1.3076678442303091e-05,0.0001124316404457204,Nopattern
DANANG_2411,"POLYGON ((184797.3226174336 11780684.27596655, 184797.3226174336 11781184.27596655, 185297.3226174336 11781184.27596655, 185297.3226174336 11780684.27596655, 184797.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2412,"POLYGON ((185297.3226174336 11780684.27596655, 185297.3226174336 11781184.27596655, 185797.3226174336 11781184.27596655, 185797.3226174336 11780684.27596655, 185297.3226174336 11780684.27596655))",,,,,Nopattern
DANANG_2413,"POLYGON ((185797.3226174336 11780684.27596655, 185797.3226174336 11781184.27596655, 186297.3226174336 11781184.27596655, 186297.3226174336 11780684.27596655, 185797.3226174336 11780684.27596655))",0.0002059122343780473,0.9997181296348572,8.64281173562631e-06,6.72675232635811e-05,Nopattern
DANANG_2414,"POLYGON ((186297.3226174336 11780684.27596655, 186297.3226174336 11781184.27596655, 186797.3226174336 11781184.27596655, 186797.3226174336 11780684.27596655, 186297.3226174336 11780684.27596655))",0.0002481470874045044,0.9996271133422852,1.5992629414540716e-05,0.0001088133649318479,Nopattern
DANANG_2415,"POLYGON ((186797.3226174336 11780684.27596655, 186797.3226174336 11781184.27596655, 187297.3226174336 11781184.27596655, 187297.3226174336 11780684.27596655, 186797.3226174336 11780684.27596655))",4.568158328766003e-05,0.999923825263977,1.176464365926222e-06,2.933874748123344e-05,Nopattern
DANANG_2416,"POLYGON ((187297.3226174336 11780684.27596655, 187297.3226174336 11781184.27596655, 187797.3226174336 11781184.27596655, 187797.3226174336 11780684.27596655, 187297.3226174336 11780684.27596655))",2.9083628760417923e-05,0.999950647354126,1.5323663546951138e-06,1.872965549409855e-05,Nopattern
